rank,accuracy,error,rep,fold,top_m,condition,K,reconstruction
0.7809111111111114,0.02,0.27213333333333317,5,0,3,intact,10,top_m_within_condition
0.7810888888888896,0.023333333333333334,0.34580000000000016,5,1,3,intact,10,top_m_within_condition
0.783755555555556,0.03,0.3088777777777776,6,0,3,intact,10,top_m_within_condition
0.7862333333333336,0.023333333333333334,0.2958777777777776,6,1,3,intact,10,top_m_within_condition
0.8013333333333338,0.06,0.3008666666666665,7,0,3,intact,10,top_m_within_condition
0.803466666666667,0.03,0.28923333333333306,7,1,3,intact,10,top_m_within_condition
0.7848777777777781,0.03333333333333333,0.30629999999999996,8,0,3,intact,10,top_m_within_condition
0.7824222222222222,0.03,0.27968888888888893,8,1,3,intact,10,top_m_within_condition
0.7942555555555558,0.03333333333333333,0.31702222222222215,9,0,3,intact,10,top_m_within_condition
0.7866333333333332,0.04,0.29358888888888884,9,1,3,intact,10,top_m_within_condition
0.7958000000000006,0.03333333333333333,0.32249999999999973,10,0,3,intact,10,top_m_within_condition
0.8014555555555554,0.04666666666666667,0.3006666666666662,10,1,3,intact,10,top_m_within_condition
0.7882777777777777,0.03666666666666667,0.3174888888888888,11,0,3,intact,10,top_m_within_condition
0.7850333333333341,0.02666666666666667,0.27954444444444426,11,1,3,intact,10,top_m_within_condition
0.7760888888888889,0.04,0.2920222222222221,12,0,3,intact,10,top_m_within_condition
